2024-12-29T11:21:02.434836500-05:00 - INFO - Starting Multi Manager application...
2024-12-29T11:21:02.435103500-05:00 - INFO - Loading workspaces from file...
2024-12-29T11:21:02.435181600-05:00 - INFO - Successfully loaded workspaces from 'workspaces.json'.
2024-12-29T11:21:02.435193-05:00 - INFO - Starting hotkey event handler thread...
2024-12-29T11:21:02.435246800-05:00 - INFO - Launching GUI...
2024-12-29T11:21:11.188383500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.192497600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.196786200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.200890900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.205027500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.209334200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.213489600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.217546800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.221870-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.225886900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.230281300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.234247600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.238385600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.242611900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.246782200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.251059300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.255084300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.259285700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.263514800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.267579100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.271755800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.275944700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.280157-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.284276600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.288709800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.292718800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.296814800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.300943900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.305239800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.309730-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.313547800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.317717300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.321842500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.326066300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.330347300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.334891100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.338744300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.342813300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.347041200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.351231700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.355433200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.359506600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.363761100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.367815500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.372316400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.376123700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.380724800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.384654900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.388775600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.392939700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.397126400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.401310100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.405409900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.409741300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.413734500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.417838600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.422056300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.426363800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.430747300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.434450200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.438627900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.442970400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.447279100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.451341200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.455569500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.459530600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.463830700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.467826-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.472077-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.476512100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.480446300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.484493800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.488756500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.492946500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.497177900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.501369100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.505449500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.509665600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.513728900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.517967800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.522047800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.526365200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.530547300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.534514400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.539031700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.542881300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.547073300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.551278-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.555409600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.559663100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.563835300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.567921200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.572133300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.576287400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.580556700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.584938200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.588838500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.593003400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.597233300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.601561800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.605466-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.609706100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.614638800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.618097800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.622361600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.626352500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.630897700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.634622500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.638762700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.642933500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.647169900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.651303500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.655481500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.659620300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.663894400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.667993800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.672154200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.676300300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.680537300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.684698500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.688816900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.702840600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.703348500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.705498100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.720833600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.721401600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.722272100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.726779-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.730627300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.734754700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.739017600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.743055300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.747347600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.751470100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.755696300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.759854300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.763921400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.768066800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.772535600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.776435500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.780774800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.784754300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.789054900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.793104600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.797461200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.801408100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.805643300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.809852200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.813976500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.818182900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.822328600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.826481600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.830776100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.835100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.839024400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.843139900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.847348300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.851649900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.855839800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.859799500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.863992100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.868209600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.878822100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.879477900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.880766200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.888948500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.889505800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.893303900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.917817800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.918541800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.922555800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.953316400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.954247900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:11.955957700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.042155500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.042251400-05:00 - INFO - Window '*Untitled - Notepad' queued for deletion.
2024-12-29T11:21:12.042295600-05:00 - INFO - Deleted window: *Untitled - Notepad
2024-12-29T11:21:12.043340900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.044529900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.086723900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.087328100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.089207700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.093540500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.097579700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.101773200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.105936500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.110100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.114284600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.118495400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.122625700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.126748900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.131102600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.135119800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.139273600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.143497600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.147676800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.151813600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.156034800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.160215100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.164745900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.174016600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.174802600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.176849600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.196507800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.198247100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.202027200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.206542400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.210219-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.214746900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.218773200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.223088-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.227786400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.231473300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.235353200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.239377400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.243642900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.247868300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.252166200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.256183200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.260369-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.264403200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.268601200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.272708700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.276995800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.281098800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.285418800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.289399500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.293633200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.297745400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.301953100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.306114200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.310298800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.314471300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.319310600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.322810100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.326999900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.331166200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.373521800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.375551400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.377148600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.381399200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.385520800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.401407600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.402676900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.406433400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.502127900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.502732800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.506538400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.510614500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.514788600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.518955900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.523139500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.527284800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.531495700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.535610200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.540038500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.544093300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.548115200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.552397100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.556467400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.560620-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.564818400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.568911400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.573065100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.577198700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.581440200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.585808100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.589782600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.593896700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.598079800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.602302600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.606446600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.610610-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.614738200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.618992500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.623132900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.627326800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.631525600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.635689400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.639740400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.643922700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.648102200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.652333-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.656457400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.660597300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.664944600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.669032800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.673333400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.677295200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.681496-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.685676700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.689931300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.693991800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.698403100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.702388300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.706625600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.710646400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.715074900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.719045200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.723211600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.727497600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.731540100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.735759100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.739905400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.744029400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.748242800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.752577900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.756684300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.760702800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.765200200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.769247700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.773505200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.777595400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.781781700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.785863200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.789994700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.794027100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.798258300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.802463500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.806649600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.810785900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.814969400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.819167700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.823271400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.827500900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.831696600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.836033100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.840082800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.844122800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.848455400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.852515400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.856719400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.860819400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.865034400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.869322200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.873332900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.877494600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.881715-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.885852700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.889986500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.894477400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.898378100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.902540700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.906684900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.910842200-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.915073800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.919281600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.923481900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.927510300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.931703-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.936004500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.940123800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.944316-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.948383300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.952658800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.956855100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.960952300-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.965152800-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.969350100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.973410-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.977712500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.981890600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.986003500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.990501600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.994398500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:12.998932600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.002652400-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.007487-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.011005100-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.015163900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.019420600-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.023595900-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.028573700-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.031940-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.035990-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:13.180116500-05:00 - INFO - Rendering main panel...
2024-12-29T11:21:57.144252200-05:00 - INFO - Starting Multi Manager application...
2024-12-29T11:21:57.144472-05:00 - INFO - Loading workspaces from file...
2024-12-29T11:21:57.144526-05:00 - INFO - Successfully loaded workspaces from 'workspaces.json'.
2024-12-29T11:21:57.144532600-05:00 - INFO - Starting hotkey event handler thread...
2024-12-29T11:21:57.144571300-05:00 - INFO - Launching GUI...
2024-12-29T11:21:58.414628400-05:00 - INFO - Moved window to position (2400, 0), size (800, 600).
2024-12-29T11:21:58.414659300-05:00 - INFO - Moved window '*Untitled - Notepad' to target position.
2024-12-29T11:21:58.711946200-05:00 - INFO - Moved window to position (0, 0), size (800, 600).
2024-12-29T11:21:58.711972600-05:00 - INFO - Moved window '*Untitled - Notepad' to home position.
2024-12-29T11:22:03.209068900-05:00 - INFO - Moved window to position (2400, 0), size (800, 600).
2024-12-29T11:22:03.209094400-05:00 - INFO - Moved window '*Untitled - Notepad' to target position.
2024-12-29T11:22:03.440307300-05:00 - INFO - Moved window to position (0, 0), size (800, 600).
2024-12-29T11:22:03.440336700-05:00 - INFO - Moved window '*Untitled - Notepad' to home position.
2024-12-29T11:22:03.705514800-05:00 - INFO - Moved window to position (2400, 0), size (800, 600).
